time_ms,dt,cur_x,cur_y,cur_z,cur_yaw,tgt_x,tgt_y,tgt_z,tgt_yaw,v_des_body_x,v_des_body_y,cmd_x,cmd_y,cmd_z,cmd_yaw,out_I_x,out_I_y,inn_I_x,inn_I_y,total_error
1776700917172,0.101,-1.5889215542081123,0.4171350162227881,1.798549127573293,-0.4723618793892721,-1.0,1.0,3.0,-1.5,0.13484314764021363,0.4096422958770621,4.9662074843998,24.769446616698403,60.0,-42.91702617290977,0.6,0.6,0.3834272427745714,0.35104389897266375,1.4594671579653322
1776700917272,0.1,-1.5325310607365816,0.44005312539199526,1.8133565533414386,-0.5050795687166197,-1.0,1.0,3.0,-1.5,0.10224092351916887,0.39016276993097104,2.154202294148163,22.939193796509027,60.0,-39.903935263038825,0.6,0.6,0.35539153323727257,0.3427176470804931,1.41606938478671
1776700917373,0.101,-1.4735929821801483,0.46136721840848227,1.8268135613657845,-0.5335795549153319,-1.0,1.0,3.0,-1.5,0.07112904117833613,0.36875366467349996,-0.5956089665113509,21.1447285069835,60.0,-39.61590741585523,0.6,0.6,0.322671097804324,0.3316335037279572,1.3750570918949279
1776700917473,0.1,-1.4125587584333366,0.48153093244107753,1.8405097578538967,-0.5604427033888103,-1.0,1.0,3.0,-1.5,0.04070920941716173,0.34576989454607737,-3.3436037637364846,19.006066962070836,60.0,-38.6515946037023,0.6,0.6,0.28576306708203353,0.31668799978327045,1.3354521799029362
1776700917574,0.101,-1.3514331784310003,0.5014459773418924,1.8527239021786917,-0.5862444395205452,-1.0,1.0,3.0,-1.5,0.011824504652310516,0.3215017505480659,-5.447654562256526,16.99003859943198,60.0,-37.72916128755208,0.6,0.6,0.24705597981181732,0.2987530615921007,1.2993474658623014
1776700917672,0.098,-1.2930730395837993,0.5229161613977649,1.8654449014474639,-0.617415312859677,-1.0,1.0,3.0,-1.5,-0.01577901733950133,0.2960677355718026,-7.056893483317966,14.501596935350094,60.0,-34.73038171600932,0.6,0.6,0.2103538153057734,0.27647498213402877,1.265194082833889
1776700917769,0.097,-1.239594368861452,0.5475158575379934,1.8786396526098443,-0.6429900985174779,-1.0,1.0,3.0,-1.5,-0.03736968515626195,0.26969109914794576,-7.58387188146277,12.18497160636686,60.0,-34.80869325273613,0.6,0.6,0.17867938716371315,0.25088238626587167,1.2327191040414136
1776700917871,0.102,-1.1936916593710443,0.5767205923394908,1.8919720425202216,-0.6814671898477571,-1.0,1.0,3.0,-1.5,-0.05634303287234572,0.24225522577636888,-6.972415036270768,10.462455156555519,60.0,-30.236141633124316,0.6,0.6,0.15567912140423762,0.2239949413855007,1.2018352093428408
1776700917968,0.097,-1.1541674400122797,0.6101767907726284,1.9060615703808972,-0.7021050770180763,-1.0,1.0,3.0,-1.5,-0.0656149307113845,0.21550638543134346,-6.28589532522749,7.9142543015389215,60.0,-33.19267494140387,0.6,0.6,0.14074524276799893,0.19382999557038263,1.1715080118419061
1776700918071,0.103,-1.1220565723017735,0.6488753059156079,1.9207520729926737,-0.7309368180488194,-1.0,1.0,3.0,-1.5,-0.07083735268611774,0.188400727362013,-4.782651658079043,6.402814951472799,60.0,-30.19695715367774,0.6,0.6,0.13537473857895282,0.16298614698625516,1.1414738041617631
